id,lane,artist,title,existing_year,proposed_year,existing_canon,proposed_canon,why,error
b2ed70aa-7268-407e-a118-8823f371a48f,hip_hop,Kendrick Lamar,HUMBLE.,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""e06379c936e74a8181d9fbd6c4bd2dad""}
"
4fdd72d7-d949-4b0f-88ee-bea9eebaf6c3,hip_hop,Kendrick Lamar,Money Trees,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""b825b96e08b1760d8dbe8adcd0d5e4b5""}
"
2aef79b3-3814-4bba-bbf1-981fedd8aab6,hip_hop,Kendrick Lamar,"Sing About Me, I'm Dying of Thirst",,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""82676f1e46e0cbbfbbc4256119f08b69""}
"
184eee75-fcc7-4895-ba41-1afbd6cbdc66,hip_hop,Kid Cudi,Pursuit of Happiness,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5eef87fdf3a40a1686e5364cb92fb0f5""}
"
1be6c825-5930-4bf5-8fef-21eb98164cd2,hip_hop,Lauryn Hill,Doo Wop (That Thing),,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""299ddf32e4b348467b590dbb1807a805""}
"
180e5b93-58ef-4d0a-87a7-173a6acb1fdc,hip_hop,Missy Elliott,Work It,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""7cf1d258e39777205217f6b1d3d98c23""}
"
074bf82b-5f38-4b11-b827-b2bfadb1f4e3,hip_hop,Mobb Deep,Shook Ones Pt. II,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""47991f0922bba60e812535e4add0dea6""}
"
c83bfd47-d8b2-4322-a3e8-ae6c36619995,hip_hop,Nas,N.Y. State of Mind,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""66be63d88e8eecbe437536d4422b105b""}
"
bb3e97bc-8d47-4950-8c70-fa625cfc2ccd,hip_hop,Nas,One Mic,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""0a37c60dcef5a6a68f295bbeb3120c8e""}
"
aca4058b-3d1c-4ffc-b564-5dde096fc4e4,hip_hop,Outkast,Ms. Jackson,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""e175eccf0e82026d12dd0002a9fef15f""}
"
7f83a12b-052f-4aef-a8e7-202735e9b543,hip_hop,Pete Rock & CL Smooth,They Reminisce Over You,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""49541c9bf0804ccbe8035455683fab40""}
"
c23225b1-a98b-417c-826f-2a148ca3266b,hip_hop,Snoop Dogg,Gin and Juice,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""fe3513b3364fc77697f217fee7767050""}
"
358efd6b-4e7b-4ee2-bb58-f27bc75d058d,hip_hop,Souls of Mischief,93 'til Infinity,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""f9079027cc3581419a5492f731f5d33f""}
"
1a74fcef-987b-4510-9ed0-d5ee08150e50,hip_hop,The Notorious B.I.G.,Juicy,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""8ae2e228db97670c903b5444d34163a2""}
"
d5c2b822-d538-4123-ae85-a1f74aa3eb8d,hip_hop,The Notorious B.I.G.,Mo Money Mo Problems,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""093061a20d70b623ef226306a1bb6e9e""}
"
d49b73a7-79f5-4579-b2d2-9dca4c6c0e0e,hip_hop,The Pharcyde,Passin' Me By,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""e0e43cbae023794fc2c768940ca21933""}
"
04213392-c067-486c-a248-3d896fdce1f3,hip_hop,Travis Scott,Sicko Mode,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""7c24950568c66b65391f1d897a73dc04""}
"
50c7c1ee-3aba-4fc2-8077-1a4a49acc750,hip_hop,Wu-Tang Clan,C.R.E.A.M.,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""36c1886e107659532e8499c394531286""}
"
62d943fc-7d74-420e-ba3d-2b5470513548,hip_hop,Wu-Tang Clan,Protect Ya Neck,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""735f22549b4ad3764e9f0fe1ee85a154""}
"
a1000001-0000-0000-0000-000000000001,madchester,The Stone Roses,Breaking Into Heaven,1994,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a1efdcc74fcbdcc8deac691b67ea01b0""}
"
b1233de7-90f2-4fac-867e-e9759207a2dc,manchester_indie_dance,808 State,Pacific State,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""7594782cb58f76d443af563b3ace9d06""}
"
5897785f-0832-4bac-b654-c14aed637eb8,manchester_indie_dance,A Guy Called Gerald,Voodoo Ray,1988,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a601b6cbdf5bc2e7ad12fe0eca2871dd""}
"
1d642cbe-61d7-42f2-b8e8-a7138d3f267a,manchester_indie_dance,Happy Mondays,Hallelujah,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""348441f7f31fc58f02b145d6d54cbe00""}
"
3caa9627-93a4-4935-be71-c7e617d88121,manchester_indie_dance,Happy Mondays,Kinky Afro,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""53ea58062e99df862350ab8b06f89f8b""}
"
9dfcbd28-fb67-4809-b05c-ce830018d6db,manchester_indie_dance,Happy Mondays,Step On,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""38206390d17275ce3071b2910ffd486e""}
"
07032102-31ca-44a2-b5dc-cbc40f34ffd2,manchester_indie_dance,Happy Mondays,Wrote for Luck,1988,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""e0e99751ba862197b39ead35c3d5e948""}
"
c1a0025e-e530-497f-9741-215bb53a1707,manchester_indie_dance,James,Come Home,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""04310e678f22c73718081b2ff1c1f940""}
"
891be260-94d4-41c4-8854-cc400cb8c878,manchester_indie_dance,James,Sit Down,1991,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5243908083c7575f8839dc0c5181a382""}
"
b4335545-42c6-4eea-b02b-1a82c15d529a,manchester_indie_dance,Primal Scream,Come Together,1991,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""c0f1f5da5aa4928b64ae37abb26ee388""}
"
1f1e1bc4-364a-4266-9e04-fbe43731f353,manchester_indie_dance,Primal Scream,Loaded,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""ad4f7394e6c03ba30079f78ab247dc89""}
"
9be43857-5854-4571-8360-e676e711b8fc,manchester_indie_dance,Primal Scream,Movin' on Up,1991,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""ad24bb108c853c72b1034b906c8ae1d9""}
"
abfb3fec-8b3b-4f04-bda0-016519716ada,manchester_indie_dance,Primal Scream,Rocks,1994,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""305f29c85f11eb7bfd13bf7f638130ed""}
"
49d1527e-c56d-44d3-b180-cd04a2084fbc,manchester_indie_dance,The Charlatans,Opportunity,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""17ceefe6ae554adb4ede07c6a80ea0b4""}
"
d4047c07-0b2a-474e-8495-fd0f9c762c01,manchester_indie_dance,The Charlatans,The Only One I Know,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""fef10dfea2a1bdab963a5e3ecdb72b2a""}
"
499fc26b-2fac-4134-b616-bde8ac555ac1,manchester_indie_dance,The Charlatans,Then,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""3c76d433a01ae11d7d908682a1eba6d8""}
"
420c9507-d8bd-4fca-84b0-8480d604ccbf,manchester_indie_dance,The Farm,All Together Now,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""b8878d25a7bb1eb0734b4b64018dddec""}
"
1418c1e8-6ea3-43ac-88f4-ec7748921115,manchester_indie_dance,The Farm,Groovy Train,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""116847e7654b8c2c52a53d9e315197fe""}
"
64e05486-58dd-441f-b31a-16f49b995c57,manchester_indie_dance,The La's,There She Goes,1988,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""97a5851219c59945e13681f692b7cdbb""}
"
d40ecc74-4369-4333-87ab-7f3c480186d3,manchester_indie_dance,The Mock Turtles,Can You Dig It?,1991,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""8b6f0cdc6561187b4275c7ddb586992b""}
"
998c9cd8-8e31-4c2c-8fbe-b6ccbb530419,manchester_indie_dance,The Soup Dragons,I'm Free,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5382da8bcd2c41dac1a7b68196c3362b""}
"
a8a15454-4dd5-459e-a21c-0464947d8772,manchester_indie_dance,The Stone Roses,Fools Gold,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""81ad83fd4076bbe73fb0a02a56b9e815""}
"
834772b4-b107-4aaa-a43c-ec060dce52fe,manchester_indie_dance,The Stone Roses,I Wanna Be Adored,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""fe3970f1dc915a448c2e4a8523ddc373""}
"
6f71fa9c-d15a-4c1b-94b8-2c0611519d78,manchester_indie_dance,The Stone Roses,Made of Stone,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""1c599541fc0034af66a11ac274d2f86b""}
"
d1a54b2e-9eb6-454a-9e0b-e6911e26da15,manchester_indie_dance,The Stone Roses,She Bangs the Drums,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""cff21d31e7ba066e2e89aeb8ad53c10f""}
"
e17b0701-9c6b-4717-98d4-aee6b00f521e,manchester_indie_dance,The Stone Roses,Waterfall,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""e7dea5907aab9f60fe171ec1f7e9f9cd""}
"
c3e25498-2dee-4e0f-a688-ab91d106fe1a,metal,Black Sabbath,Paranoid,1970,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""2f33eb88339b2cf55f149fc011c102f1""}
"
b94256bf-c852-49be-92df-39c7062ad302,metal,Deftones,My Own Summer (Shove It),1997,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""69098cfa6b870dcd0428eb0d43e76d9d""}
"
2e414e30-7bec-4f2c-b617-39d80855bc7d,metal,Gojira,Toxic Garbage Island,2006,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""69b9659e7c8e115183993de3b196b449""}
"
ffef1646-a2aa-4ae1-af5d-e0d3b966621c,metal,Iron Maiden,The Number of the Beast,1982,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""210f7ab899b6a58c96780898cbff77fd""}
"
6adafec4-e426-43e8-a541-164056d5d426,metal,Korn,Blind,1994,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""216b6b511810ad7cef72c6d7e122b211""}
"
b093f2a3-928e-4fe2-aa02-bc3008c80ffc,metal,Mastodon,Blood and Thunder,2004,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""1d20fce68cd412860d5650ef8d078123""}
"
c49453fc-9e44-4951-93c5-5acf9fc54007,metal,Metallica,Master of Puppets,1986,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""1b9c0e56bc0acd60132db18ae667bf58""}
"
e30791bf-afab-43c6-98d6-ec23a9fa2bab,metal,Pantera,Walk,1992,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""cb74b5deb18f84d96a4e5eb164ce0e2e""}
"
80a8f8fe-0013-4917-acb7-b8f71a895063,metal,Slayer,Raining Blood,1986,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""8ea307d8f4232d32586fa3a3726db651""}
"
7d87a98e-72f9-405c-a6d5-197f1ebadf5f,metal,Tool,Schism,2001,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""337d82f0b90618a090d2b96ca6e07217""}
"
92b0f614-5be0-4783-82c2-ad1e8aa8c118,pop,Adele,Rolling in the Deep,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""c2cc8fa4e57da4f3ad56b964a3bd3456""}
"
8126f118-7549-4c2d-aee8-3cc8d73d3ad7,pop,Adele,Someone Like You,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""fae754725b3566a65ce496e0084b9132""}
"
7cab7b1e-608e-4595-bbf6-da478db284f3,pop,Amy Winehouse,Rehab,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""749f224c2d4bf29753dcccbd7a8bf987""}
"
ff9f2345-25fc-47ec-b8d0-9e56a727e9ab,pop,Ariana Grande,Into You,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""2bf435d442321146087d34fa459e98b9""}
"
2cd7b61c-8cb9-4b9a-a143-90311df00fb0,pop,Ariana Grande,"Thank U, Next",,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""fab1d9bae2241d437ed40628329ca6a2""}
"
331e3a23-7ef8-4f58-8495-1e2b60d900ce,pop,Billie Eilish,bad guy,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""846b52184bf7dd08e2ed7739191990d6""}
"
87a37692-f37c-4dcf-b7c6-a2b22dbb6150,pop,Billie Eilish,Birds of a Feather,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""1bc2662bf92c6d8af6ce3d6a3a300ee0""}
"
0aad925d-6b7e-49f7-8ce5-9d38c8e83406,pop,Billie Eilish,Bury a Friend,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""35ba1c9313150708b2c3377743c68b34""}
"
